Unnamed: 0,image_id,img_filename,y,split,place
99664,99664,img_align_celeba/099665.jpg,0,0,0
99665,99665,img_align_celeba/099666.jpg,0,0,0
99666,99666,img_align_celeba/099667.jpg,1,0,0
99667,99667,img_align_celeba/099668.jpg,0,0,0
99668,99668,img_align_celeba/099669.jpg,0,0,1
99669,99669,img_align_celeba/099670.jpg,0,0,1
99670,99670,img_align_celeba/099671.jpg,0,0,1
99671,99671,img_align_celeba/099672.jpg,0,0,0
99672,99672,img_align_celeba/099673.jpg,0,0,0
99673,99673,img_align_celeba/099674.jpg,0,0,1
99674,99674,img_align_celeba/099675.jpg,0,0,0
99675,99675,img_align_celeba/099676.jpg,0,0,1
99676,99676,img_align_celeba/099677.jpg,0,0,0
99677,99677,img_align_celeba/099678.jpg,0,0,0
99678,99678,img_align_celeba/099679.jpg,0,0,0
99679,99679,img_align_celeba/099680.jpg,0,0,1
99680,99680,img_align_celeba/099681.jpg,0,0,0
99681,99681,img_align_celeba/099682.jpg,0,0,0
99682,99682,img_align_celeba/099683.jpg,0,0,1
99683,99683,img_align_celeba/099684.jpg,0,0,0
99684,99684,img_align_celeba/099685.jpg,1,0,0
99685,99685,img_align_celeba/099686.jpg,0,0,1
99686,99686,img_align_celeba/099687.jpg,0,0,1
99687,99687,img_align_celeba/099688.jpg,0,0,1
99688,99688,img_align_celeba/099689.jpg,1,0,0
99689,99689,img_align_celeba/099690.jpg,0,0,0
99690,99690,img_align_celeba/099691.jpg,1,0,0
99691,99691,img_align_celeba/099692.jpg,0,0,0
99692,99692,img_align_celeba/099693.jpg,0,0,1
99693,99693,img_align_celeba/099694.jpg,0,0,0
99694,99694,img_align_celeba/099695.jpg,0,0,1
99695,99695,img_align_celeba/099696.jpg,0,0,0
99696,99696,img_align_celeba/099697.jpg,0,0,1
99697,99697,img_align_celeba/099698.jpg,1,0,0
99698,99698,img_align_celeba/099699.jpg,0,0,0
99699,99699,img_align_celeba/099700.jpg,0,0,1
99700,99700,img_align_celeba/099701.jpg,0,0,0
99701,99701,img_align_celeba/099702.jpg,0,0,1
99702,99702,img_align_celeba/099703.jpg,0,0,1
99703,99703,img_align_celeba/099704.jpg,0,0,0
99704,99704,img_align_celeba/099705.jpg,0,0,0
99705,99705,img_align_celeba/099706.jpg,1,0,0
99706,99706,img_align_celeba/099707.jpg,0,0,1
99707,99707,img_align_celeba/099708.jpg,0,0,1
99708,99708,img_align_celeba/099709.jpg,0,0,0
99709,99709,img_align_celeba/099710.jpg,0,0,0
99710,99710,img_align_celeba/099711.jpg,0,0,1
99711,99711,img_align_celeba/099712.jpg,0,0,0
99712,99712,img_align_celeba/099713.jpg,1,0,0
99713,99713,img_align_celeba/099714.jpg,0,0,0
99714,99714,img_align_celeba/099715.jpg,0,0,0
99715,99715,img_align_celeba/099716.jpg,0,0,1
99716,99716,img_align_celeba/099717.jpg,1,0,0
99717,99717,img_align_celeba/099718.jpg,0,0,0
99718,99718,img_align_celeba/099719.jpg,0,0,1
99719,99719,img_align_celeba/099720.jpg,0,0,0
99720,99720,img_align_celeba/099721.jpg,0,0,1
99721,99721,img_align_celeba/099722.jpg,0,0,1
99722,99722,img_align_celeba/099723.jpg,0,0,1
99723,99723,img_align_celeba/099724.jpg,0,0,1
99724,99724,img_align_celeba/099725.jpg,0,0,1
99725,99725,img_align_celeba/099726.jpg,1,0,0
99726,99726,img_align_celeba/099727.jpg,0,0,1
99727,99727,img_align_celeba/099728.jpg,0,0,0
99728,99728,img_align_celeba/099729.jpg,0,0,1
99729,99729,img_align_celeba/099730.jpg,1,0,0
99730,99730,img_align_celeba/099731.jpg,0,0,1
99731,99731,img_align_celeba/099732.jpg,0,0,1
99732,99732,img_align_celeba/099733.jpg,0,0,1
99733,99733,img_align_celeba/099734.jpg,1,0,0
99734,99734,img_align_celeba/099735.jpg,0,0,0
99735,99735,img_align_celeba/099736.jpg,1,0,0
99736,99736,img_align_celeba/099737.jpg,0,0,1
99737,99737,img_align_celeba/099738.jpg,0,0,1
99738,99738,img_align_celeba/099739.jpg,0,0,0
99739,99739,img_align_celeba/099740.jpg,0,0,0
99740,99740,img_align_celeba/099741.jpg,1,0,0
99741,99741,img_align_celeba/099742.jpg,0,0,0
99742,99742,img_align_celeba/099743.jpg,0,0,1
99743,99743,img_align_celeba/099744.jpg,0,0,0
99744,99744,img_align_celeba/099745.jpg,1,0,0
99745,99745,img_align_celeba/099746.jpg,0,0,0
99746,99746,img_align_celeba/099747.jpg,0,0,0
99747,99747,img_align_celeba/099748.jpg,0,0,1
99748,99748,img_align_celeba/099749.jpg,0,0,1
99749,99749,img_align_celeba/099750.jpg,0,0,1
99750,99750,img_align_celeba/099751.jpg,0,0,1
99751,99751,img_align_celeba/099752.jpg,0,0,1
99752,99752,img_align_celeba/099753.jpg,0,0,0
99753,99753,img_align_celeba/099754.jpg,0,0,0
99754,99754,img_align_celeba/099755.jpg,0,0,0
99755,99755,img_align_celeba/099756.jpg,0,0,1
99756,99756,img_align_celeba/099757.jpg,0,0,1
99757,99757,img_align_celeba/099758.jpg,0,0,1
99758,99758,img_align_celeba/099759.jpg,0,0,1
99759,99759,img_align_celeba/099760.jpg,0,0,1
99760,99760,img_align_celeba/099761.jpg,0,0,0
99761,99761,img_align_celeba/099762.jpg,0,0,1
99762,99762,img_align_celeba/099763.jpg,1,0,0
99763,99763,img_align_celeba/099764.jpg,1,0,0
99764,99764,img_align_celeba/099765.jpg,0,0,1
99765,99765,img_align_celeba/099766.jpg,0,0,0
99766,99766,img_align_celeba/099767.jpg,0,0,1
99767,99767,img_align_celeba/099768.jpg,0,0,0
99768,99768,img_align_celeba/099769.jpg,0,0,1
99769,99769,img_align_celeba/099770.jpg,0,0,0
99770,99770,img_align_celeba/099771.jpg,0,0,0
99771,99771,img_align_celeba/099772.jpg,0,0,1
99772,99772,img_align_celeba/099773.jpg,0,0,0
99773,99773,img_align_celeba/099774.jpg,0,0,0
99774,99774,img_align_celeba/099775.jpg,0,0,1
99775,99775,img_align_celeba/099776.jpg,0,0,1
99776,99776,img_align_celeba/099777.jpg,0,0,0
99777,99777,img_align_celeba/099778.jpg,1,0,0
99778,99778,img_align_celeba/099779.jpg,0,0,0
99779,99779,img_align_celeba/099780.jpg,0,0,1
99780,99780,img_align_celeba/099781.jpg,0,0,1
99781,99781,img_align_celeba/099782.jpg,0,0,0
99782,99782,img_align_celeba/099783.jpg,0,0,1
99783,99783,img_align_celeba/099784.jpg,0,0,1
99784,99784,img_align_celeba/099785.jpg,0,0,1
99785,99785,img_align_celeba/099786.jpg,0,0,0
99786,99786,img_align_celeba/099787.jpg,1,0,0
99787,99787,img_align_celeba/099788.jpg,1,0,0
99788,99788,img_align_celeba/099789.jpg,0,0,0
99789,99789,img_align_celeba/099790.jpg,0,0,0
99790,99790,img_align_celeba/099791.jpg,0,0,1
99791,99791,img_align_celeba/099792.jpg,0,0,0
99792,99792,img_align_celeba/099793.jpg,0,0,1
99793,99793,img_align_celeba/099794.jpg,0,0,0
99794,99794,img_align_celeba/099795.jpg,0,0,1
99795,99795,img_align_celeba/099796.jpg,0,0,0
99796,99796,img_align_celeba/099797.jpg,0,0,1
99797,99797,img_align_celeba/099798.jpg,0,0,1
99798,99798,img_align_celeba/099799.jpg,1,0,0
99799,99799,img_align_celeba/099800.jpg,0,0,0
99800,99800,img_align_celeba/099801.jpg,0,0,1
99801,99801,img_align_celeba/099802.jpg,1,0,0
99802,99802,img_align_celeba/099803.jpg,1,0,0
99803,99803,img_align_celeba/099804.jpg,0,0,0
99804,99804,img_align_celeba/099805.jpg,0,0,1
99805,99805,img_align_celeba/099806.jpg,0,0,0
99806,99806,img_align_celeba/099807.jpg,0,0,1
99807,99807,img_align_celeba/099808.jpg,0,0,0
99808,99808,img_align_celeba/099809.jpg,0,0,1
99809,99809,img_align_celeba/099810.jpg,0,0,0
99810,99810,img_align_celeba/099811.jpg,0,0,0
99811,99811,img_align_celeba/099812.jpg,0,0,0
99812,99812,img_align_celeba/099813.jpg,0,0,0
99813,99813,img_align_celeba/099814.jpg,0,0,1
99814,99814,img_align_celeba/099815.jpg,1,0,0
99815,99815,img_align_celeba/099816.jpg,0,0,0
99816,99816,img_align_celeba/099817.jpg,0,0,1
99817,99817,img_align_celeba/099818.jpg,0,0,1
99818,99818,img_align_celeba/099819.jpg,0,0,1
99819,99819,img_align_celeba/099820.jpg,1,0,0
99820,99820,img_align_celeba/099821.jpg,1,0,0
99821,99821,img_align_celeba/099822.jpg,0,0,1
99822,99822,img_align_celeba/099823.jpg,0,0,1
99823,99823,img_align_celeba/099824.jpg,0,0,0
99824,99824,img_align_celeba/099825.jpg,0,0,1
99825,99825,img_align_celeba/099826.jpg,0,0,0
99826,99826,img_align_celeba/099827.jpg,0,0,0
99827,99827,img_align_celeba/099828.jpg,1,0,0
99828,99828,img_align_celeba/099829.jpg,0,0,0
99829,99829,img_align_celeba/099830.jpg,1,0,0
99830,99830,img_align_celeba/099831.jpg,1,0,0
99831,99831,img_align_celeba/099832.jpg,1,0,0
99832,99832,img_align_celeba/099833.jpg,1,0,0
99833,99833,img_align_celeba/099834.jpg,0,0,0
99834,99834,img_align_celeba/099835.jpg,1,0,0
99835,99835,img_align_celeba/099836.jpg,0,0,1
99836,99836,img_align_celeba/099837.jpg,0,0,1
99837,99837,img_align_celeba/099838.jpg,0,0,1
99838,99838,img_align_celeba/099839.jpg,0,0,0
99839,99839,img_align_celeba/099840.jpg,0,0,1
99840,99840,img_align_celeba/099841.jpg,0,0,1
99841,99841,img_align_celeba/099842.jpg,1,0,0
99842,99842,img_align_celeba/099843.jpg,0,0,0
99843,99843,img_align_celeba/099844.jpg,0,0,0
99844,99844,img_align_celeba/099845.jpg,0,0,1
99845,99845,img_align_celeba/099846.jpg,0,0,1
99846,99846,img_align_celeba/099847.jpg,0,0,1
99847,99847,img_align_celeba/099848.jpg,1,0,0
99848,99848,img_align_celeba/099849.jpg,0,0,0
99849,99849,img_align_celeba/099850.jpg,1,0,0
99850,99850,img_align_celeba/099851.jpg,0,0,0
99851,99851,img_align_celeba/099852.jpg,0,0,0
99852,99852,img_align_celeba/099853.jpg,0,0,0
99853,99853,img_align_celeba/099854.jpg,0,0,0
99854,99854,img_align_celeba/099855.jpg,0,0,0
99855,99855,img_align_celeba/099856.jpg,0,0,0
99856,99856,img_align_celeba/099857.jpg,0,0,0
99857,99857,img_align_celeba/099858.jpg,0,0,0
99858,99858,img_align_celeba/099859.jpg,1,0,0
99859,99859,img_align_celeba/099860.jpg,1,0,0
99860,99860,img_align_celeba/099861.jpg,0,0,0
99861,99861,img_align_celeba/099862.jpg,0,0,0
99862,99862,img_align_celeba/099863.jpg,0,0,0
99863,99863,img_align_celeba/099864.jpg,0,0,1
99864,99864,img_align_celeba/099865.jpg,0,0,1
99865,99865,img_align_celeba/099866.jpg,0,0,1
99866,99866,img_align_celeba/099867.jpg,0,0,0
99867,99867,img_align_celeba/099868.jpg,0,0,1
99868,99868,img_align_celeba/099869.jpg,0,0,1
99869,99869,img_align_celeba/099870.jpg,1,0,0
99870,99870,img_align_celeba/099871.jpg,1,0,0
99871,99871,img_align_celeba/099872.jpg,0,0,1
99872,99872,img_align_celeba/099873.jpg,1,0,0
99873,99873,img_align_celeba/099874.jpg,1,0,1
99874,99874,img_align_celeba/099875.jpg,0,0,0
99875,99875,img_align_celeba/099876.jpg,0,0,0
99876,99876,img_align_celeba/099877.jpg,1,0,0
99877,99877,img_align_celeba/099878.jpg,0,0,1
99878,99878,img_align_celeba/099879.jpg,0,0,1
99879,99879,img_align_celeba/099880.jpg,0,0,0
99880,99880,img_align_celeba/099881.jpg,0,0,1
99881,99881,img_align_celeba/099882.jpg,0,0,1
99882,99882,img_align_celeba/099883.jpg,0,0,1
99883,99883,img_align_celeba/099884.jpg,1,0,0
99884,99884,img_align_celeba/099885.jpg,0,0,0
99885,99885,img_align_celeba/099886.jpg,0,0,0
99886,99886,img_align_celeba/099887.jpg,0,0,1
99887,99887,img_align_celeba/099888.jpg,0,0,1
99888,99888,img_align_celeba/099889.jpg,0,0,1
99889,99889,img_align_celeba/099890.jpg,0,0,1
99890,99890,img_align_celeba/099891.jpg,0,0,1
99891,99891,img_align_celeba/099892.jpg,0,0,1
99892,99892,img_align_celeba/099893.jpg,0,0,1
99893,99893,img_align_celeba/099894.jpg,0,0,0
99894,99894,img_align_celeba/099895.jpg,0,0,0
99895,99895,img_align_celeba/099896.jpg,0,0,0
99896,99896,img_align_celeba/099897.jpg,1,0,0
99897,99897,img_align_celeba/099898.jpg,0,0,0
99898,99898,img_align_celeba/099899.jpg,0,0,1
99899,99899,img_align_celeba/099900.jpg,0,0,1
99900,99900,img_align_celeba/099901.jpg,0,0,1
99901,99901,img_align_celeba/099902.jpg,1,0,0
99902,99902,img_align_celeba/099903.jpg,0,0,0
99903,99903,img_align_celeba/099904.jpg,0,0,0
99904,99904,img_align_celeba/099905.jpg,0,0,1
99905,99905,img_align_celeba/099906.jpg,0,0,1
99906,99906,img_align_celeba/099907.jpg,0,0,1
99907,99907,img_align_celeba/099908.jpg,0,0,1
99908,99908,img_align_celeba/099909.jpg,0,0,0
99909,99909,img_align_celeba/099910.jpg,0,0,1
99910,99910,img_align_celeba/099911.jpg,0,0,1
99911,99911,img_align_celeba/099912.jpg,0,0,1
99912,99912,img_align_celeba/099913.jpg,1,0,0
99913,99913,img_align_celeba/099914.jpg,0,0,1
99914,99914,img_align_celeba/099915.jpg,0,0,1
99915,99915,img_align_celeba/099916.jpg,0,0,0
99916,99916,img_align_celeba/099917.jpg,1,0,1
99917,99917,img_align_celeba/099918.jpg,0,0,1
99918,99918,img_align_celeba/099919.jpg,0,0,1
99919,99919,img_align_celeba/099920.jpg,0,0,0
99920,99920,img_align_celeba/099921.jpg,0,0,1
99921,99921,img_align_celeba/099922.jpg,0,0,1
99922,99922,img_align_celeba/099923.jpg,1,0,0
99923,99923,img_align_celeba/099924.jpg,0,0,0
99924,99924,img_align_celeba/099925.jpg,0,0,1
99925,99925,img_align_celeba/099926.jpg,0,0,1
99926,99926,img_align_celeba/099927.jpg,0,0,1
99927,99927,img_align_celeba/099928.jpg,0,0,0
99928,99928,img_align_celeba/099929.jpg,0,0,0
99929,99929,img_align_celeba/099930.jpg,0,0,1
99930,99930,img_align_celeba/099931.jpg,0,0,0
99931,99931,img_align_celeba/099932.jpg,0,0,1
99932,99932,img_align_celeba/099933.jpg,0,0,1
99933,99933,img_align_celeba/099934.jpg,0,0,1
99934,99934,img_align_celeba/099935.jpg,0,0,0
99935,99935,img_align_celeba/099936.jpg,1,0,0
99936,99936,img_align_celeba/099937.jpg,0,0,0
99937,99937,img_align_celeba/099938.jpg,0,0,0
99938,99938,img_align_celeba/099939.jpg,0,0,0
99939,99939,img_align_celeba/099940.jpg,0,0,0
99940,99940,img_align_celeba/099941.jpg,0,0,1
99941,99941,img_align_celeba/099942.jpg,0,0,1
99942,99942,img_align_celeba/099943.jpg,0,0,1
99943,99943,img_align_celeba/099944.jpg,0,0,0
99944,99944,img_align_celeba/099945.jpg,0,0,1
99945,99945,img_align_celeba/099946.jpg,0,0,1
99946,99946,img_align_celeba/099947.jpg,0,0,0
99947,99947,img_align_celeba/099948.jpg,0,0,1
99948,99948,img_align_celeba/099949.jpg,0,0,1
99949,99949,img_align_celeba/099950.jpg,0,0,1
99950,99950,img_align_celeba/099951.jpg,0,0,1
99951,99951,img_align_celeba/099952.jpg,0,0,0
99952,99952,img_align_celeba/099953.jpg,0,0,1
99953,99953,img_align_celeba/099954.jpg,0,0,1
99954,99954,img_align_celeba/099955.jpg,0,0,0
99955,99955,img_align_celeba/099956.jpg,0,0,1
99956,99956,img_align_celeba/099957.jpg,0,0,0
99957,99957,img_align_celeba/099958.jpg,0,0,0
99958,99958,img_align_celeba/099959.jpg,0,0,0
99959,99959,img_align_celeba/099960.jpg,0,0,1
99960,99960,img_align_celeba/099961.jpg,0,0,1
99961,99961,img_align_celeba/099962.jpg,0,0,0
99962,99962,img_align_celeba/099963.jpg,0,0,0
99963,99963,img_align_celeba/099964.jpg,0,0,0
99964,99964,img_align_celeba/099965.jpg,0,0,0
99965,99965,img_align_celeba/099966.jpg,0,0,0
99966,99966,img_align_celeba/099967.jpg,0,0,1
99967,99967,img_align_celeba/099968.jpg,0,0,1
99968,99968,img_align_celeba/099969.jpg,0,0,1
99969,99969,img_align_celeba/099970.jpg,0,0,0
99970,99970,img_align_celeba/099971.jpg,0,0,1
99971,99971,img_align_celeba/099972.jpg,0,0,1
99972,99972,img_align_celeba/099973.jpg,0,0,1
99973,99973,img_align_celeba/099974.jpg,0,0,0
99974,99974,img_align_celeba/099975.jpg,0,0,1
99975,99975,img_align_celeba/099976.jpg,0,0,1
99976,99976,img_align_celeba/099977.jpg,0,0,1
99977,99977,img_align_celeba/099978.jpg,0,0,0
99978,99978,img_align_celeba/099979.jpg,0,0,1
99979,99979,img_align_celeba/099980.jpg,0,0,0
99980,99980,img_align_celeba/099981.jpg,1,0,0
99981,99981,img_align_celeba/099982.jpg,0,0,0
99982,99982,img_align_celeba/099983.jpg,0,0,0
99983,99983,img_align_celeba/099984.jpg,0,0,0
99984,99984,img_align_celeba/099985.jpg,0,0,1
99985,99985,img_align_celeba/099986.jpg,0,0,1
99986,99986,img_align_celeba/099987.jpg,0,0,1
99987,99987,img_align_celeba/099988.jpg,0,0,1
99988,99988,img_align_celeba/099989.jpg,0,0,1
99989,99989,img_align_celeba/099990.jpg,0,0,1
99990,99990,img_align_celeba/099991.jpg,0,0,1
99991,99991,img_align_celeba/099992.jpg,0,0,0
99992,99992,img_align_celeba/099993.jpg,0,0,1
99993,99993,img_align_celeba/099994.jpg,0,0,1
99994,99994,img_align_celeba/099995.jpg,1,0,0
99995,99995,img_align_celeba/099996.jpg,0,0,1
99996,99996,img_align_celeba/099997.jpg,1,0,0
99997,99997,img_align_celeba/099998.jpg,0,0,1
99998,99998,img_align_celeba/099999.jpg,1,0,0
99999,99999,img_align_celeba/100000.jpg,0,0,0
100000,100000,img_align_celeba/100001.jpg,0,0,1
100001,100001,img_align_celeba/100002.jpg,0,0,1
100002,100002,img_align_celeba/100003.jpg,0,0,1
100003,100003,img_align_celeba/100004.jpg,0,0,1
100004,100004,img_align_celeba/100005.jpg,0,0,1
100005,100005,img_align_celeba/100006.jpg,0,0,0
100006,100006,img_align_celeba/100007.jpg,0,0,0
100007,100007,img_align_celeba/100008.jpg,0,0,0
100008,100008,img_align_celeba/100009.jpg,0,0,1
100009,100009,img_align_celeba/100010.jpg,0,0,1
100010,100010,img_align_celeba/100011.jpg,0,0,0
100011,100011,img_align_celeba/100012.jpg,0,0,1
100012,100012,img_align_celeba/100013.jpg,0,0,0
100013,100013,img_align_celeba/100014.jpg,0,0,1
100014,100014,img_align_celeba/100015.jpg,0,0,0
100015,100015,img_align_celeba/100016.jpg,1,0,0
100016,100016,img_align_celeba/100017.jpg,1,0,0
100017,100017,img_align_celeba/100018.jpg,1,0,0
100018,100018,img_align_celeba/100019.jpg,0,0,0
100019,100019,img_align_celeba/100020.jpg,0,0,0
100020,100020,img_align_celeba/100021.jpg,0,0,0
100021,100021,img_align_celeba/100022.jpg,0,0,0
100022,100022,img_align_celeba/100023.jpg,1,0,0
100023,100023,img_align_celeba/100024.jpg,0,0,0
100024,100024,img_align_celeba/100025.jpg,0,0,0
100025,100025,img_align_celeba/100026.jpg,0,0,1
100026,100026,img_align_celeba/100027.jpg,0,0,1
100027,100027,img_align_celeba/100028.jpg,0,0,1
100028,100028,img_align_celeba/100029.jpg,0,0,0
100029,100029,img_align_celeba/100030.jpg,0,0,1
100030,100030,img_align_celeba/100031.jpg,1,0,0
100031,100031,img_align_celeba/100032.jpg,0,0,0
100032,100032,img_align_celeba/100033.jpg,0,0,1
100033,100033,img_align_celeba/100034.jpg,0,0,0
100034,100034,img_align_celeba/100035.jpg,0,0,1
100035,100035,img_align_celeba/100036.jpg,1,0,0
100036,100036,img_align_celeba/100037.jpg,1,0,0
100037,100037,img_align_celeba/100038.jpg,0,0,0
100038,100038,img_align_celeba/100039.jpg,1,0,0
100039,100039,img_align_celeba/100040.jpg,0,0,0
100040,100040,img_align_celeba/100041.jpg,0,0,0
100041,100041,img_align_celeba/100042.jpg,0,0,0
100042,100042,img_align_celeba/100043.jpg,0,0,1
100043,100043,img_align_celeba/100044.jpg,0,0,1
100044,100044,img_align_celeba/100045.jpg,0,0,0
100045,100045,img_align_celeba/100046.jpg,0,0,0
100046,100046,img_align_celeba/100047.jpg,0,0,1
100047,100047,img_align_celeba/100048.jpg,0,0,1
100048,100048,img_align_celeba/100049.jpg,0,0,0
100049,100049,img_align_celeba/100050.jpg,0,0,0
100050,100050,img_align_celeba/100051.jpg,0,0,1
100051,100051,img_align_celeba/100052.jpg,0,0,1
100052,100052,img_align_celeba/100053.jpg,1,0,0
100053,100053,img_align_celeba/100054.jpg,0,0,0
100054,100054,img_align_celeba/100055.jpg,1,0,0
100055,100055,img_align_celeba/100056.jpg,0,0,1
100056,100056,img_align_celeba/100057.jpg,0,0,1
100057,100057,img_align_celeba/100058.jpg,0,0,1
100058,100058,img_align_celeba/100059.jpg,1,0,0
100059,100059,img_align_celeba/100060.jpg,0,0,0
100060,100060,img_align_celeba/100061.jpg,0,0,1
100061,100061,img_align_celeba/100062.jpg,0,0,0
100062,100062,img_align_celeba/100063.jpg,0,0,1
100063,100063,img_align_celeba/100064.jpg,0,0,1
100064,100064,img_align_celeba/100065.jpg,0,0,0
100065,100065,img_align_celeba/100066.jpg,0,0,1
100066,100066,img_align_celeba/100067.jpg,0,0,1
100067,100067,img_align_celeba/100068.jpg,0,0,0
100068,100068,img_align_celeba/100069.jpg,0,0,1
100069,100069,img_align_celeba/100070.jpg,0,0,0
100070,100070,img_align_celeba/100071.jpg,0,0,1
100071,100071,img_align_celeba/100072.jpg,1,0,0
100072,100072,img_align_celeba/100073.jpg,1,0,0
100073,100073,img_align_celeba/100074.jpg,0,0,0
100074,100074,img_align_celeba/100075.jpg,0,0,0
100075,100075,img_align_celeba/100076.jpg,0,0,0
100076,100076,img_align_celeba/100077.jpg,0,0,1
100077,100077,img_align_celeba/100078.jpg,0,0,1
100078,100078,img_align_celeba/100079.jpg,1,0,0
100079,100079,img_align_celeba/100080.jpg,0,0,0
100080,100080,img_align_celeba/100081.jpg,1,0,0
100081,100081,img_align_celeba/100082.jpg,0,0,1
100082,100082,img_align_celeba/100083.jpg,0,0,0
100083,100083,img_align_celeba/100084.jpg,0,0,1
100084,100084,img_align_celeba/100085.jpg,0,0,0
100085,100085,img_align_celeba/100086.jpg,0,0,1
100086,100086,img_align_celeba/100087.jpg,0,0,0
100087,100087,img_align_celeba/100088.jpg,0,0,0
100088,100088,img_align_celeba/100089.jpg,0,0,0
100089,100089,img_align_celeba/100090.jpg,0,0,0
100090,100090,img_align_celeba/100091.jpg,1,0,0
100091,100091,img_align_celeba/100092.jpg,0,0,0
100092,100092,img_align_celeba/100093.jpg,0,0,1
100093,100093,img_align_celeba/100094.jpg,0,0,0
100094,100094,img_align_celeba/100095.jpg,0,0,1
100095,100095,img_align_celeba/100096.jpg,0,0,0
100096,100096,img_align_celeba/100097.jpg,0,0,1
100097,100097,img_align_celeba/100098.jpg,0,0,0
100098,100098,img_align_celeba/100099.jpg,0,0,1
100099,100099,img_align_celeba/100100.jpg,0,0,1
100100,100100,img_align_celeba/100101.jpg,1,0,0
100101,100101,img_align_celeba/100102.jpg,0,0,1
100102,100102,img_align_celeba/100103.jpg,0,0,1
100103,100103,img_align_celeba/100104.jpg,0,0,1
100104,100104,img_align_celeba/100105.jpg,0,0,1
100105,100105,img_align_celeba/100106.jpg,0,0,1
100106,100106,img_align_celeba/100107.jpg,0,0,1
100107,100107,img_align_celeba/100108.jpg,1,0,0
100108,100108,img_align_celeba/100109.jpg,0,0,1
100109,100109,img_align_celeba/100110.jpg,0,0,0
100110,100110,img_align_celeba/100111.jpg,0,0,1
100111,100111,img_align_celeba/100112.jpg,1,0,0
100112,100112,img_align_celeba/100113.jpg,0,0,0
100113,100113,img_align_celeba/100114.jpg,0,0,0
100114,100114,img_align_celeba/100115.jpg,0,0,0
100115,100115,img_align_celeba/100116.jpg,0,0,0
100116,100116,img_align_celeba/100117.jpg,0,0,0
100117,100117,img_align_celeba/100118.jpg,0,0,1
100118,100118,img_align_celeba/100119.jpg,0,0,1
100119,100119,img_align_celeba/100120.jpg,0,0,0
100120,100120,img_align_celeba/100121.jpg,0,0,0
100121,100121,img_align_celeba/100122.jpg,0,0,1
100122,100122,img_align_celeba/100123.jpg,0,0,1
100123,100123,img_align_celeba/100124.jpg,0,0,1
100124,100124,img_align_celeba/100125.jpg,0,0,0
100125,100125,img_align_celeba/100126.jpg,0,0,0
100126,100126,img_align_celeba/100127.jpg,0,0,1
100127,100127,img_align_celeba/100128.jpg,0,0,1
100128,100128,img_align_celeba/100129.jpg,0,0,1
100129,100129,img_align_celeba/100130.jpg,0,0,1
100130,100130,img_align_celeba/100131.jpg,0,0,1
100131,100131,img_align_celeba/100132.jpg,1,0,0
100132,100132,img_align_celeba/100133.jpg,1,0,0
100133,100133,img_align_celeba/100134.jpg,0,0,1
100134,100134,img_align_celeba/100135.jpg,0,0,0
100135,100135,img_align_celeba/100136.jpg,0,0,0
100136,100136,img_align_celeba/100137.jpg,0,0,1
100137,100137,img_align_celeba/100138.jpg,0,0,1
100138,100138,img_align_celeba/100139.jpg,0,0,1
100139,100139,img_align_celeba/100140.jpg,0,0,1
100140,100140,img_align_celeba/100141.jpg,0,0,0
100141,100141,img_align_celeba/100142.jpg,1,0,0
100142,100142,img_align_celeba/100143.jpg,0,0,1
100143,100143,img_align_celeba/100144.jpg,1,0,0
100144,100144,img_align_celeba/100145.jpg,0,0,1
100145,100145,img_align_celeba/100146.jpg,0,0,0
100146,100146,img_align_celeba/100147.jpg,0,0,0
100147,100147,img_align_celeba/100148.jpg,0,0,0
100148,100148,img_align_celeba/100149.jpg,0,0,1
100149,100149,img_align_celeba/100150.jpg,0,0,0
100150,100150,img_align_celeba/100151.jpg,0,0,1
100151,100151,img_align_celeba/100152.jpg,0,0,0
100152,100152,img_align_celeba/100153.jpg,0,0,1
100153,100153,img_align_celeba/100154.jpg,1,0,0
100154,100154,img_align_celeba/100155.jpg,0,0,0
100155,100155,img_align_celeba/100156.jpg,0,0,1
100156,100156,img_align_celeba/100157.jpg,0,0,0
100157,100157,img_align_celeba/100158.jpg,0,0,0
100158,100158,img_align_celeba/100159.jpg,0,0,1
100159,100159,img_align_celeba/100160.jpg,1,0,0
100160,100160,img_align_celeba/100161.jpg,0,0,1
100161,100161,img_align_celeba/100162.jpg,0,0,0
100162,100162,img_align_celeba/100163.jpg,0,0,0
100163,100163,img_align_celeba/100164.jpg,0,0,1
100164,100164,img_align_celeba/100165.jpg,0,0,0
100165,100165,img_align_celeba/100166.jpg,0,0,0
100166,100166,img_align_celeba/100167.jpg,0,0,1
100167,100167,img_align_celeba/100168.jpg,0,0,0
100168,100168,img_align_celeba/100169.jpg,0,0,0
100169,100169,img_align_celeba/100170.jpg,0,0,0
100170,100170,img_align_celeba/100171.jpg,0,0,0
100171,100171,img_align_celeba/100172.jpg,0,0,1
100172,100172,img_align_celeba/100173.jpg,0,0,1
100173,100173,img_align_celeba/100174.jpg,0,0,0
100174,100174,img_align_celeba/100175.jpg,1,0,0
100175,100175,img_align_celeba/100176.jpg,0,0,0
100176,100176,img_align_celeba/100177.jpg,1,0,0
100177,100177,img_align_celeba/100178.jpg,0,0,0
100178,100178,img_align_celeba/100179.jpg,0,0,0
100179,100179,img_align_celeba/100180.jpg,0,0,1
100180,100180,img_align_celeba/100181.jpg,0,0,1
